epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
256,"[6.88254769e-11 1.62784486e-10 2.57050807e-10 2.48231818e-10
 1.23090718e-10]",[0.0624785  0.06284856 0.06338619 0.06284261 0.06316014],[1.32266582 1.77073308 1.9978209  1.99308727 1.61646408],[0.53333065 0.53181992 0.53263271 0.53234618 0.53311376],[0.25174173 0.25200231 0.25413486 0.25160562 0.25371017],[0.21338153 0.21321328 0.21362126 0.21318168 0.21357736],[2.60655123 2.60373603 2.60612805 2.60426346 2.60537656]
257,"[5.46528086e-11 1.31169977e-10 2.10409289e-10 1.98960385e-10
 1.00531550e-10]",[0.066128   0.06620608 0.06626368 0.06636756 0.06607903],[1.25294273 1.71120966 1.96262344 1.92902429 1.57124374],[0.53823082 0.53796451 0.53723443 0.53853571 0.5377651 ],[0.27082577 0.26922215 0.26847574 0.26977766 0.26859222],[0.23069087 0.22892582 0.22784121 0.22942905 0.22797251],[2.67493514 2.67788244 2.68592495 2.67635912 2.68441749]
258,"[6.25815482e-11 1.25675660e-10 1.95831305e-10 2.01004611e-10
 9.26436749e-11]",[0.08053689 0.08789412 0.0905889  0.0857376  0.09046266],[1.6459465  1.9830711  2.18446654 2.22508199 1.82878088],[0.55587656 0.55590527 0.55663977 0.55539446 0.55664039],[0.32127361 0.35519719 0.36260071 0.34548048 0.36478546],[0.24559376 0.27409581 0.27926718 0.26478225 0.28108087],[3.15052736 3.227905   3.27692812 3.2024734  3.27285883]
259,"[4.11801406e-11 9.76449787e-11 1.54149950e-10 1.48802920e-10
 7.38357682e-11]",[0.07243791 0.0721979  0.07185181 0.07256608 0.07164451],[1.19857921 1.63042333 1.86038419 1.85463586 1.47513123],[0.54264432 0.54236437 0.54174145 0.54266559 0.54175118],[0.30712154 0.30310219 0.3008441  0.30437361 0.30090184],[0.26252842 0.2594995  0.25728145 0.26051572 0.25747582],[2.76900359 2.76494645 2.76655452 2.76589114 2.76585542]
260,"[5.19886816e-11 1.23042774e-10 1.94264445e-10 1.87600092e-10
 9.30332564e-11]",[0.06764876 0.06794119 0.06821487 0.06804151 0.06798116],[1.2201381  1.64439976 1.85989326 1.86357805 1.48983551],[0.53799152 0.53644018 0.5362621  0.53797787 0.53670988],[0.27618743 0.27611778 0.27705457 0.27595096 0.27679505],[0.22376329 0.22313501 0.22384889 0.2231978  0.22364439],[2.60776011 2.60874132 2.61464116 2.6079461  2.61342931]
261,"[5.16719796e-11 1.22715679e-10 1.94174165e-10 1.86891705e-10
 9.29716435e-11]",[0.06612563 0.06598484 0.06578519 0.06623961 0.06562556],[1.21451081 1.64553747 1.87022428 1.86965578 1.48868988],[0.53591985 0.53627284 0.53427437 0.53626896 0.53376846],[0.27065411 0.26744425 0.26586708 0.26832555 0.26601803],[0.22900806 0.22664424 0.22524713 0.22742402 0.22528634],[2.6061432  2.6020751  2.60281343 2.60309849 2.60230696]
262,"[5.23619812e-11 1.23261890e-10 1.93265841e-10 1.88322114e-10
 9.26542949e-11]",[0.06311051 0.06285944 0.06251417 0.06314621 0.06238591],[1.20657621 1.65446423 1.90542969 1.8841084  1.50155796],[0.53678805 0.53550913 0.53414368 0.53726458 0.5337039 ],[0.25333526 0.25061459 0.24865873 0.25149262 0.24876767],[0.20392322 0.20274981 0.20259483 0.20303585 0.20254847],[2.5933039  2.58102181 2.57132712 2.58519359 2.57241953]
263,"[4.67516389e-11 1.09784955e-10 1.71342776e-10 1.67910777e-10
 8.22112224e-11]",[0.06987527 0.07043516 0.07090743 0.07047667 0.07061829],[1.07058545 1.45865145 1.66879022 1.65113837 1.33017338],[0.52459398 0.52284389 0.52643705 0.52361307 0.52568715],[0.27772354 0.27766634 0.27879824 0.27772962 0.2782895 ],[0.22664228 0.22750552 0.22959656 0.22712356 0.22923232],[2.7000059  2.70213223 2.70839564 2.70099553 2.70719081]
264,"[6.15329130e-11 1.48036823e-10 2.37594333e-10 2.24389530e-10
 1.13528692e-10]",[0.05994613 0.05949613 0.05897535 0.05981361 0.05891088],[1.2004491  1.64587667 1.89618008 1.8659918  1.50337815],[0.5241566  0.52260184 0.52297271 0.52362872 0.52220525],[0.2384195  0.23475737 0.23165608 0.23612226 0.23208993],[0.20161581 0.19878925 0.19640777 0.19980096 0.19671514],[2.55095923 2.53761071 2.52593736 2.5422285  2.52739148]
265,"[6.14739449e-11 1.44254942e-10 2.24970613e-10 2.20688163e-10
 1.07952682e-10]",[0.06132199 0.06179804 0.06234734 0.06177807 0.06211056],[1.21833649 1.64746812 1.86632791 1.87056977 1.49025688],[0.52624381 0.52573783 0.52767234 0.52621788 0.5277705 ],[0.2430186  0.24414657 0.24636669 0.24345341 0.24585257],[0.20690689 0.20771701 0.2095226  0.20733914 0.20918758],[2.53601164 2.53610026 2.54075354 2.5356663  2.53973465]
266,"[5.90469914e-11 1.41510439e-10 2.26006738e-10 2.14812612e-10
 1.08073823e-10]",[0.06466909 0.06522061 0.06583108 0.06518783 0.06557828],[1.15971286 1.57798933 1.80240104 1.77614414 1.45012175],[0.52504287 0.52428796 0.52637124 0.52503121 0.52655737],[0.25459721 0.2542115  0.25510659 0.25395663 0.2546532 ],[0.21215472 0.21146057 0.21129272 0.21163175 0.21124793],[2.61237048 2.61665764 2.62664169 2.61459236 2.62481649]
267,"[6.90923866e-11 1.63994604e-10 2.58780001e-10 2.49858859e-10
 1.23974445e-10]",[0.06267874 0.06284753 0.06298439 0.06293149 0.06283049],[1.21102468 1.6278526  1.84254204 1.82848675 1.48979243],[0.52090112 0.51855058 0.51987273 0.51847405 0.51880842],[0.25273925 0.25228318 0.25256145 0.25230425 0.25250406],[0.22049661 0.22062359 0.22177184 0.22042492 0.22158183],[2.63676227 2.63611964 2.63779052 2.63613773 2.6373651 ]
268,"[6.41299080e-11 1.50919008e-10 2.35784770e-10 2.30669208e-10
 1.13124931e-10]",[0.05985449 0.06024607 0.060629   0.06025312 0.06043277],[1.13312718 1.54130822 1.75752953 1.74727109 1.40092481],[0.51934403 0.51811837 0.51661451 0.51904467 0.51691996],[0.23674858 0.2380117  0.2398874  0.23760897 0.23966197],[0.20297707 0.20439603 0.20645103 0.20383895 0.20613251],[2.52350131 2.53152248 2.54351538 2.52829778 2.54154829]
269,"[6.20126365e-11 1.46042388e-10 2.29371281e-10 2.23067721e-10
 1.09927362e-10]",[0.05678405 0.05703224 0.05740599 0.05707546 0.05720347],[1.21457898 1.66342386 1.90709735 1.90151566 1.50290754],[0.52595657 0.52386472 0.52467796 0.52414172 0.52362202],[0.22311103 0.22308266 0.22442553 0.2228641  0.22406004],[0.19784371 0.19781768 0.1987209  0.19768024 0.19858001],[2.44325333 2.44341367 2.45042763 2.44273853 2.44890304]
270,"[7.66667321e-11 1.80506246e-10 2.82888429e-10 2.75779947e-10
 1.35637006e-10]",[0.05999088 0.06046294 0.06117947 0.06039487 0.06094028],[1.23565162 1.65527976 1.87115396 1.85906648 1.51626148],[0.52048673 0.52076486 0.52000154 0.52134335 0.520527  ],[0.23830062 0.23972434 0.24254984 0.23883583 0.2421136 ],[0.20719105 0.20768941 0.20954939 0.20730685 0.2092785 ],[2.61395809 2.62127886 2.63603559 2.6179984  2.63341238]
271,"[6.29861132e-11 1.47038156e-10 2.28094205e-10 2.25366706e-10
 1.09531999e-10]",[0.05845729 0.05909784 0.05987037 0.05900309 0.05960686],[1.12594709 1.52828443 1.7372456  1.74257194 1.37902708],[0.51552504 0.51605267 0.51609028 0.5157861  0.51568356],[0.22997826 0.23225985 0.23593937 0.23135369 0.23533751],[0.19873601 0.20078208 0.20389164 0.19992322 0.20343967],[2.60759352 2.61424775 2.62542493 2.61145691 2.62352511]
272,"[1.24811390e-10 2.97100642e-10 4.71936296e-10 4.52037799e-10
 2.25816788e-10]",[0.05466708 0.05460457 0.05467388 0.05468331 0.05458785],[1.53823266 2.00328311 2.22705458 2.21756352 1.85047692],[0.52101044 0.51862132 0.51887835 0.51883321 0.51864145],[0.20954859 0.20840091 0.20870324 0.20865504 0.20865693],[0.17429528 0.17330629 0.17309459 0.17367239 0.17305019],[2.45165738 2.44699541 2.44693027 2.44824933 2.44656275]
273,"[6.77795522e-11 1.61865553e-10 2.57328659e-10 2.46046336e-10
 1.23139992e-10]",[0.05979826 0.05945273 0.059026   0.05972055 0.05896071],[1.24405346 1.68996593 1.92920944 1.90950574 1.54134761],[0.52802556 0.52803517 0.52773046 0.52725761 0.5276973 ],[0.23683123 0.23382951 0.23154346 0.23500304 0.23178935],[0.20256672 0.20006242 0.19804405 0.20098172 0.19824166],[2.49528203 2.49274519 2.49405853 2.49331285 2.49356394]
274,"[6.93607834e-11 1.64805992e-10 2.60473112e-10 2.50987559e-10
 1.24752263e-10]",[0.05952245 0.05960994 0.05974423 0.05970794 0.05959257],[1.20804438 1.64096754 1.87588092 1.85121792 1.50237469],[0.51785123 0.5163766  0.51666906 0.51768395 0.5163427 ],[0.23554465 0.23499052 0.23522187 0.23521462 0.23509176],[0.19710283 0.19672125 0.19723874 0.19680244 0.1971098 ],[2.50622453 2.50232615 2.50204936 2.50338779 2.50178969]
275,"[6.30475477e-11 1.48846570e-10 2.33883864e-10 2.27190598e-10
 1.12101745e-10]",[0.06739507 0.06769097 0.06791693 0.06775858 0.06772785],[1.12954852 1.5038708  1.6897325  1.68697604 1.37348215],[0.51821643 0.51738855 0.51650813 0.51821676 0.51651272],[0.27468389 0.27504869 0.27727699 0.27471441 0.27690046],[0.23366725 0.2338572  0.23462111 0.23369646 0.23443661],[2.70543157 2.71309054 2.72447937 2.71001321 2.72261343]
276,"[8.15894491e-11 1.94661441e-10 3.08948294e-10 2.96017357e-10
 1.47884590e-10]",[0.05954967 0.05940835 0.0592667  0.05957224 0.059177  ],[1.23323211 1.6503396  1.8642749  1.84796295 1.51398127],[0.51268154 0.51137985 0.51058669 0.5116093  0.51084203],[0.23463521 0.23347906 0.23323177 0.2338992  0.23315697],[0.20512302 0.2040802  0.20371101 0.20436925 0.20367988],[2.5681175  2.56337578 2.56119218 2.56484262 2.56127405]
277,"[9.01013654e-11 2.13262051e-10 3.35830046e-10 3.25224101e-10
 1.60922040e-10]",[0.05186609 0.05193913 0.05217062 0.05198894 0.05203773],[1.28551865 1.74680906 2.0024389  1.97378068 1.59965962],[0.50868684 0.50933703 0.5122901  0.50936936 0.5117314 ],[0.19739557 0.19710406 0.19808825 0.19692526 0.19786817],[0.17681369 0.17717464 0.17813026 0.17690385 0.17792845],[2.47265238 2.47589204 2.484211   2.47428023 2.48265116]
278,"[1.01429516e-10 2.39810302e-10 3.76385969e-10 3.65925099e-10
 1.80469833e-10]",[0.05312571 0.05323687 0.05339242 0.05327519 0.05328701],[1.34396389 1.79391541 2.01745106 2.01366218 1.63743148],[0.51069274 0.50845365 0.50712847 0.5084957  0.50715102],[0.20302106 0.20290699 0.20351766 0.20293479 0.20339821],[0.17904086 0.17898284 0.17972834 0.17892974 0.17956637],[2.44392074 2.44641266 2.45196095 2.44524626 2.45094649]
279,"[7.97585031e-11 1.88461516e-10 2.96837284e-10 2.87529543e-10
 1.42211658e-10]",[0.06335808 0.06363757 0.06386147 0.06366693 0.06371418],[1.13733559 1.50223492 1.68383877 1.67474084 1.38110355],[0.50801586 0.50746991 0.50583123 0.50720457 0.50473497],[0.25810279 0.25858848 0.25970147 0.25833602 0.25952351],[0.23400769 0.23541542 0.23665358 0.23483889 0.23647727],[2.64345969 2.65067128 2.66097109 2.6478168  2.65931492]
280,"[1.00696392e-10 2.40874686e-10 3.84801499e-10 3.65820812e-10
 1.83969565e-10]",[0.0481459  0.04826264 0.0484332  0.04829001 0.04833439],[1.29105839 1.75658515 2.00647865 1.99010187 1.60193287],[0.50763481 0.50632914 0.50560801 0.50679116 0.50590857],[0.17867812 0.17882413 0.17955244 0.17873312 0.179454  ],[0.16581922 0.16617136 0.16699722 0.16604124 0.16687799],[2.416864   2.42344801 2.4331076  2.42080949 2.43153897]
281,"[1.23276784e-10 2.87875111e-10 4.47007333e-10 4.41152771e-10
 2.14615746e-10]",[0.04937947 0.04998636 0.05081801 0.04981253 0.05062221],[1.34046208 1.76645013 1.96618897 1.98357037 1.60678807],[0.50545093 0.50486721 0.50419768 0.50495434 0.5044206 ],[0.185017   0.18731351 0.19114982 0.18632513 0.19049793],[0.17149882 0.173836   0.17718528 0.17288335 0.17663033],[2.31590863 2.33144674 2.35378249 2.32528099 2.35017362]
282,"[1.12015633e-10 2.62177735e-10 4.07229977e-10 4.01516526e-10
 1.95542513e-10]",[0.0494412  0.05005552 0.05082158 0.049892   0.05063448],[1.28147031 1.70344149 1.90404934 1.92171495 1.54376379],[0.50446876 0.50267922 0.50157068 0.50444477 0.50213565],[0.18422859 0.18691546 0.19046734 0.18597288 0.18991484],[0.16378559 0.16648811 0.17010604 0.16549782 0.16948247],[2.31334665 2.3312328  2.35548631 2.32426947 2.35164779]
283,"[1.32528885e-10 3.06808845e-10 4.71962832e-10 4.71661468e-10
 2.26897748e-10]",[0.04458942 0.04512918 0.04585744 0.04497281 0.04568805],[1.43989516 1.91969477 2.15514912 2.1715493  1.7375559 ],[0.50405739 0.50236961 0.5059455  0.50405087 0.50530234],[0.16065559 0.16282504 0.16628139 0.16200912 0.16567879],[0.14687272 0.14895183 0.15205421 0.14822695 0.1515214 ],[2.32293243 2.33423917 2.34965222 2.32982712 2.34721312]
284,"[1.08049589e-10 2.60134484e-10 4.18649807e-10 3.94127046e-10
 1.99934535e-10]",[0.04722041 0.04712238 0.04702112 0.04722578 0.04697122],[1.30597942 1.7845539  2.04896215 2.01403459 1.63780791],[0.50878094 0.50991803 0.50972398 0.50884316 0.50945324],[0.17405928 0.1730401  0.17257371 0.17332926 0.17259777],[0.16292771 0.16231787 0.16235697 0.16241452 0.16228412],[2.24921093 2.25438136 2.26293999 2.25223654 2.26149121]
285,"[1.34832255e-10 3.13490418e-10 4.83697063e-10 4.81243163e-10
 2.32470254e-10]",[0.0441799  0.04470729 0.0455127  0.04454572 0.04532689],[1.42238129 1.90254842 2.14102179 2.14966419 1.72684677],[0.49650667 0.49976478 0.50063121 0.49771383 0.50089482],[0.15964884 0.16167248 0.16528563 0.16074669 0.16466557],[0.15164215 0.15415011 0.15728439 0.15312145 0.15681019],[2.33987217 2.35784203 2.38331284 2.35073316 2.37922163]
286,"[1.29147262e-10 3.04081177e-10 4.75182196e-10 4.64694743e-10
 2.27981811e-10]",[0.0445609  0.04488232 0.04543963 0.04480065 0.04529003],[1.41206297 1.89778174 2.14136801 2.14505709 1.72376809],[0.50555355 0.50392239 0.50404179 0.50467471 0.50456196],[0.16146468 0.16262917 0.16502696 0.16214789 0.16454667],[0.15363053 0.15520657 0.15790993 0.15459112 0.15741191],[2.29234081 2.30373395 2.32242252 2.29900944 2.31926797]
287,"[1.35489293e-10 3.14999014e-10 4.85657058e-10 4.83598320e-10
 2.33451443e-10]",[0.04540782 0.04606101 0.04697183 0.04585748 0.04677199],[1.48485186 1.97161112 2.20228503 2.22236173 1.7879841 ],[0.50726189 0.50758933 0.50638246 0.50733757 0.507341  ],[0.16489119 0.16758453 0.17175325 0.16647958 0.17107133],[0.15452463 0.15737046 0.16149711 0.15619685 0.1608089 ],[2.31761874 2.33268345 2.35478503 2.32665784 2.3511929 ]
288,"[1.68065187e-10 3.89339172e-10 5.96553315e-10 5.98630129e-10
 2.87065099e-10]",[0.04006842 0.0405622  0.04138376 0.04039449 0.04120521],[1.54390538 2.0608335  2.31756896 2.32622938 1.87188796],[0.4981736  0.49963175 0.49907974 0.49933074 0.499907  ],[0.14045576 0.14227359 0.14597105 0.14151934 0.14532118],[0.13456434 0.13636979 0.13979402 0.13561677 0.13921577],[2.19196091 2.2061448  2.22985836 2.2002288  2.22582505]
289,"[1.14480935e-10 2.68191255e-10 4.17342549e-10 4.10558594e-10
 2.00331697e-10]",[0.04594248 0.04658386 0.04743881 0.04639868 0.04724057],[1.29074583 1.74171937 1.97064753 1.97422149 1.58032935],[0.49988701 0.49828354 0.49968462 0.49990283 0.49941768],[0.16806446 0.17085693 0.17491872 0.16968103 0.17425604],[0.15677015 0.15951136 0.1633124  0.15839606 0.16272191],[2.25554003 2.27057075 2.29158957 2.2646552  2.28822434]
290,"[1.46416199e-10 3.44628583e-10 5.38613993e-10 5.26697393e-10
 2.58401228e-10]",[0.04320647 0.04316091 0.04324443 0.04321208 0.04317695],[1.47367864 1.97703336 2.2418762  2.2253713  1.80676256],[0.50388971 0.50303902 0.50135263 0.504701   0.50244387],[0.15473574 0.15427673 0.154749   0.15437753 0.154587  ],[0.14453018 0.14523342 0.14656014 0.14491927 0.14629614],[2.20736857 2.21323075 2.22455358 2.21065222 2.2225559 ]
291,"[1.40215451e-10 3.26019756e-10 5.03015369e-10 5.00471701e-10
 2.41757299e-10]",[0.04270352 0.0429489  0.04336527 0.0428943  0.0432455 ],[1.49043252 1.99090016 2.23788106 2.25715782 1.79702555],[0.5045459  0.50373743 0.50252313 0.50512098 0.502121  ],[0.15255583 0.153283   0.15512338 0.1528732  0.1547771 ],[0.14482487 0.14611758 0.14807603 0.14554971 0.14777248],[2.2534874  2.25575731 2.26328862 2.25448425 2.26181374]
292,"[1.33548187e-10 3.14879645e-10 4.93885712e-10 4.80856614e-10
 2.36788839e-10]",[0.03995062 0.04021746 0.04070066 0.04014969 0.04057039],[1.45119631 1.98811519 2.28300838 2.26469917 1.80676386],[0.50460697 0.50351512 0.50569319 0.50323542 0.50487084],[0.13997873 0.14076608 0.1428963  0.14037222 0.14246083],[0.13088725 0.13215025 0.13454662 0.13161645 0.13412516],[2.23826742 2.25568681 2.28071809 2.24877125 2.27667901]
293,"[2.11104254e-10 4.92293297e-10 7.60494271e-10 7.55035484e-10
 3.65500255e-10]",[0.03542324 0.03567394 0.0362289  0.03558399 0.03610055],[1.73475451 2.32625941 2.63622342 2.6258144  2.12194783],[0.49759011 0.49839081 0.50089079 0.49760398 0.5006256 ],[0.12029345 0.12101693 0.1231735  0.12063597 0.12277652],[0.11528116 0.11603869 0.11822713 0.11569609 0.11779445],[2.00802458 2.02314973 2.04926478 2.01677109 2.04477254]
294,"[1.38560471e-10 3.21531609e-10 4.95544589e-10 4.93897048e-10
 2.38185018e-10]",[0.04093258 0.041606   0.04257475 0.04138577 0.04237012],[1.42889014 1.93053067 2.19528221 2.19445569 1.75197894],[0.50265731 0.50323529 0.50427378 0.50239912 0.50402032],[0.14463784 0.14737026 0.15159176 0.14622313 0.15090204],[0.13675747 0.13997179 0.14425592 0.13873003 0.14355734],[2.21466307 2.23671602 2.2683246  2.22797584 2.26322669]
295,"[1.69513013e-10 3.93913983e-10 6.06806585e-10 6.04875001e-10
 2.91729343e-10]",[0.04021213 0.04069131 0.04141696 0.04053581 0.04125892],[1.55452795 2.06825963 2.32232044 2.33382208 1.87867641],[0.49982191 0.49840984 0.49810731 0.49836238 0.49893789],[0.14112974 0.14298024 0.14646293 0.14226067 0.14584008],[0.13476208 0.13674878 0.13965439 0.13599131 0.13917961],[2.2433995  2.26210397 2.28860535 2.25472354 2.28434271]
296,"[1.71441706e-10 3.95777634e-10 6.04346859e-10 6.09288982e-10
 2.90949117e-10]",[0.04238305 0.04311034 0.04418161 0.04285933 0.04396557],[1.53111426 2.0161507  2.24711409 2.26085758 1.83849209],[0.49595695 0.49707104 0.49774177 0.49649612 0.49818918],[0.15087354 0.1538741  0.15866329 0.15262784 0.15790427],[0.14300987 0.14592437 0.1499913  0.14480871 0.14931585],[2.30684579 2.32694819 2.35517471 2.31903653 2.35064427]
297,"[1.64398728e-10 3.74630000e-10 5.66070192e-10 5.79298882e-10
 2.72849394e-10]",[0.04322378 0.04414379 0.04539485 0.04382702 0.04515256],[1.5182487  1.99327102 2.21749953 2.23815467 1.813082  ],[0.50195208 0.50180496 0.5029517  0.50209483 0.50374428],[0.15445313 0.15872257 0.16442916 0.15704092 0.16349517],[0.14437374 0.14821987 0.15296916 0.14675613 0.15220242],[2.25845448 2.27717717 2.30306959 2.2698278  2.29895372]
298,"[2.09696020e-10 4.70086375e-10 6.95082555e-10 7.31519865e-10
 3.36174519e-10]",[0.03367359 0.03469926 0.03626219 0.03431104 0.03597522],[1.7562818  2.35017808 2.64681046 2.67761234 2.11749302],[0.50171698 0.50250635 0.50580363 0.50175733 0.50447099],[0.11284019 0.11672164 0.12322911 0.11503314 0.12206409],[0.10914667 0.11313184 0.11902102 0.1115423  0.11801375],[2.1771232  2.20796121 2.25090446 2.19581945 2.24408212]
299,"[1.75323491e-10 3.96776857e-10 5.94505852e-10 6.15147211e-10
 2.86920544e-10]",[0.03737099 0.03822961 0.0395547  0.03791551 0.03929813],[1.60399628 2.14559867 2.42134186 2.43888299 1.93941628],[0.50185712 0.50198753 0.50227406 0.49976368 0.50225343],[0.1283684  0.13178916 0.13745511 0.13031235 0.13648021],[0.12327633 0.12718031 0.13226211 0.12570436 0.13138647],[2.14383132 2.16332192 2.19493672 2.15526333 2.18962612]
300,"[2.18728834e-10 5.02965556e-10 7.65850469e-10 7.75317053e-10
 3.68807026e-10]",[0.03504178 0.03561881 0.03649536 0.03541149 0.03632408],[1.72316735 2.29732698 2.57885529 2.5960658  2.08267279],[0.50101318 0.49973271 0.49947742 0.50061585 0.49777035],[0.1184774  0.12057511 0.12408669 0.1196184  0.12348552],[0.11315932 0.11494986 0.11783922 0.11414899 0.11732605],[2.01322637 2.03627967 2.07018062 2.02706468 2.06465516]
301,"[2.13895288e-10 5.03452474e-10 7.86679919e-10 7.69447583e-10
 3.77427595e-10]",[0.03394162 0.03421053 0.03476379 0.03411387 0.03463982],[1.68948822 2.28825923 2.60651848 2.58852884 2.08847703],[0.50075522 0.49802382 0.49972555 0.49750695 0.49973788],[0.11378999 0.11468603 0.11707933 0.11423841 0.11664439],[0.11134803 0.11226876 0.11427019 0.11185394 0.11392238],[2.08585748 2.09362886 2.10982425 2.09009533 2.10691663]
302,"[2.20813805e-10 4.98794932e-10 7.44061648e-10 7.73993723e-10
 3.59397810e-10]",[0.0367112  0.03732975 0.03834162 0.037101   0.03814142],[1.77267021 2.32620276 2.59024654 2.62186775 2.10581625],[0.50521205 0.50420808 0.50673416 0.50423152 0.50590847],[0.12522972 0.12767629 0.13208627 0.12656248 0.13136671],[0.12062261 0.12328148 0.12762814 0.12217467 0.12692651],[2.07113622 2.09085408 2.12214686 2.08277327 2.11690666]
303,"[1.69507147e-10 3.91461743e-10 5.99630822e-10 6.02417605e-10
 2.88488230e-10]",[0.03874895 0.0393329  0.04016327 0.03913892 0.03999219],[1.59191321 2.13122268 2.39261959 2.41528559 1.92480845],[0.50272315 0.50244475 0.50016172 0.50323215 0.50105163],[0.13474149 0.13689031 0.14036763 0.13600681 0.13973157],[0.12886925 0.13044663 0.13297491 0.12984318 0.1324834 ],[2.12023046 2.13661938 2.16046276 2.1301016  2.15659934]
